生命周期,商品,单位,数量,计量单位,报价金额,占总金额,成本金额,占总成本,销售毛利,占总毛利,毛利率,成本利润率,实际利润,实际利润率,主要供应商
,茄意欧那波里风味意大利面酱420g,家乐福-上海金桥店,96,瓶,"1,645.58",0.00%,863.04,0.00%,782.54,0.00%,47.60%,90.70%,668.84,40.60%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海古北店,72,瓶,"1,459.72",0.00%,647.28,0.00%,812.44,0.00%,55.70%,125.50%,694.39,47.60%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海南方店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海共江店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海万里店,36,瓶,820.08,0.00%,323.64,0.00%,496.44,0.00%,60.50%,153.40%,424.31,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海联洋店,36,瓶,820.08,0.00%,323.64,0.00%,496.44,0.00%,60.50%,153.40%,424.31,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海七宝店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海中山公园店,24,瓶,456.5,0.00%,215.76,0.00%,240.74,0.00%,52.70%,111.60%,205.76,45.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海新里程店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海川沙店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海南翔店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海徐汇店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海莘庄店,36,瓶,639.65,0.00%,323.64,0.00%,316.01,0.00%,49.40%,97.60%,270.09,42.20%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海巨峰店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海张江店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海徐泾店,84,瓶,"1,462.43",0.00%,755.16,0.00%,707.27,0.00%,48.40%,93.70%,604.5,41.30%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海虹口店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海大场店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海万达店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海新南店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海柳州路店,24,瓶,456.5,0.00%,215.76,0.00%,240.74,0.00%,52.70%,111.60%,205.76,45.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海曹路店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海浦江店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海青浦店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海漕盈店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海松江店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海真北店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-上海宜山店,24,瓶,456.5,0.00%,215.76,0.00%,240.74,0.00%,52.70%,111.60%,205.76,45.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-杭州涌金店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-南京大桥店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-南京大行宫店,36,瓶,820.08,0.00%,323.64,0.00%,496.44,0.00%,60.50%,153.40%,424.31,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-南京长虹店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-南京河西店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-南京大华店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-宁波江东店,36,瓶,820.08,0.00%,323.64,0.00%,496.44,0.00%,60.50%,153.40%,424.31,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-宁波北仑店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-苏州体育中心店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-苏州东环店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-苏州中翔店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-苏州人民路店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-苏州友新店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-苏州建湖店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-无锡永乐店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-无锡凤翔店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-无锡奥林花园店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-无锡宝龙店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-无锡哥伦布店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-无锡阳光店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-徐州金帝店,24,瓶,366.29,0.00%,215.76,0.00%,150.53,0.00%,41.10%,69.80%,128.66,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-昆明世纪广场店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-昆明白云店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-昆明龙泉店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-昆明云纺店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-昆明世纪城店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-昆明南亚店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-昆明正大店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-昆明安宁店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-昆明东华店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-昆明广福店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-海口南亚店,36,瓶,549.43,0.00%,323.64,0.00%,225.79,0.00%,41.10%,69.80%,192.98,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-东莞中心广场店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-东莞宏伟店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-广州万国店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-广州康王店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-广州员村店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-四会海伦城市广场店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-深圳南头店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-深圳梅林店,36,瓶,820.08,0.00%,323.64,0.00%,496.44,0.00%,60.50%,153.40%,424.31,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-深圳新洲店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-深圳鸿宝店,24,瓶,456.5,0.00%,215.76,0.00%,240.74,0.00%,52.70%,111.60%,205.76,45.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-深圳香缤店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-深圳西乡店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-深圳保利店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-惠阳万联店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-珠海吉大店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-曲靖翠峰店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-福州宝龙店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都大世界店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都光华店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都双桥子店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都青石桥店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都红牌楼,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都羊西店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都府青路店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都温江店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都大邑店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都华阳店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都新都店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都青白江同华店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-成都大丰店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-邛崃司马大道店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-南充文化路店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-资阳建设路店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-大竹新华店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-郑州北环店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-郑州花园店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-郑州金水店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-重庆金观音店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-重庆棉花街店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-重庆沙坪坝店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-重庆袁家岗店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-重庆南坪上海城店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-重庆二郎店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-合肥安庆华茂店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-合肥宿州店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-合肥蚌埠华夏店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-合肥马鞍山湖东店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-贵阳文昌店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京创益佳店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京马连道店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京方圆店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京方庄店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京中关村店,48,瓶,"1,093.44",0.00%,431.52,0.00%,661.92,0.00%,60.50%,153.40%,565.74,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京双井店,72,瓶,"1,279.29",0.00%,647.28,0.00%,632.01,0.00%,49.40%,97.60%,540.18,42.20%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京通州店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京天通苑店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京望京店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京大钟寺店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京广渠门店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京鲁谷店,36,瓶,820.08,0.00%,323.64,0.00%,496.44,0.00%,60.50%,153.40%,424.31,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京慈云寺店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京健翔桥,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京姚家园,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京马家堡,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京定慧桥店,24,瓶,546.72,0.00%,215.76,0.00%,330.96,0.00%,60.50%,153.40%,282.87,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京良乡店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-北京新顺店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-大连黄河店,24,瓶,456.5,0.00%,215.76,0.00%,240.74,0.00%,52.70%,111.60%,205.76,45.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-大连中山店,36,瓶,639.65,0.00%,323.64,0.00%,316.01,0.00%,49.40%,97.60%,270.09,42.20%,
,茄意欧那波里风味意大利面酱420g,家乐福-大连北京街店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-大连华南店,24,瓶,456.5,0.00%,215.76,0.00%,240.74,0.00%,52.70%,111.60%,205.76,45.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-大连瓦房店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-哈尔滨永平店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-哈尔滨会展中心店,24,瓶,366.29,0.00%,215.76,0.00%,150.53,0.00%,41.10%,69.80%,128.66,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-哈尔滨乐松店,36,瓶,549.43,0.00%,323.64,0.00%,225.79,0.00%,41.10%,69.80%,192.98,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-哈尔滨平房店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-济南车站店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-青岛明达店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-青岛新兴店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-青岛辽阳路店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-沈阳北站店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-沈阳金牛店,36,瓶,820.08,0.00%,323.64,0.00%,496.44,0.00%,60.50%,153.40%,424.31,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-沈阳文化店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-沈阳塔湾店,24,瓶,456.5,0.00%,215.76,0.00%,240.74,0.00%,52.70%,111.60%,205.76,45.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-沈阳云峰店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-沈阳于洪广场店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-沈阳辽阳新运大街分公司,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-沈阳龙之梦店,12,瓶,183.14,0.00%,107.88,0.00%,75.26,0.00%,41.10%,69.80%,64.32,35.10%,
,茄意欧那波里风味意大利面酱420g,家乐福-天津南开店,36,瓶,820.08,0.00%,323.64,0.00%,496.44,0.00%,60.50%,153.40%,424.31,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-天津龙城店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-天津海光寺店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-天津河北店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
,茄意欧那波里风味意大利面酱420g,家乐福-天津河东店,12,瓶,273.36,0.00%,107.88,0.00%,165.48,0.00%,60.50%,153.40%,141.44,51.70%,
